waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.7e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=1.7e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=2.1e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=2.1e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=2.5e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=2.5e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=2.9e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=2.9e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=3.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=3.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=3.7e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=3.7e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=4.1e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=4.1e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=4.5e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=4.5e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=4.9e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=4.9e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=5.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Lp=5.3e-07) Y
3.420141521116205,28763011361.05703,3.922986848414544,13813099485.86782,4.097022668795915,8169577398.498271,4.184918835561174,5417681722.763708,4.238028634082496,3863736860.869286,4.273653282351588,2898229593.247984,4.299238220815464,2256385072.313927,4.318518876665428,1807613732.087544,4.333578098674492,1481292815.215827,4.345670570731646,1236451940.381793,4.355598100661382,1047968153.108949
3.533474400689983,28751237375.48695,4.056377239825108,13754331140.51148,4.236259788807729,8122420956.650619,4.326674163063498,5382007231.538528,4.381108065729451,3836345972.514225,4.417519669417934,2876694138.598035,4.443613004404021,2239067347.097249,4.463242661080701,1793411038.684129,4.478552829308477,1469446931.473886,4.490832495159952,1226428251.162251,4.500903873846833,1039380426.078538
3.651664162017796,28717004725.43645,4.195356241850382,13681802197.25727,4.381149661013754,8066520553.019773,4.474056693474402,5340343514.990571,4.529777491078075,3804606535.839847,4.566941410594853,2851859625.288926,4.593513355807916,2219160817.881347,4.61346680352001,1777122105.973124,4.629006537150985,1455883364.648008,4.641455113400165,1214965181.018834,4.651654582086517,1029568636.967443
3.775090880314186,28660183372.40958,4.340401981228371,13595697113.21934,4.532202056285623,8002090719.537315,4.627592810744871,5292879469.370094,4.684573972957683,3768676546.358371,4.722463150172432,2823857412.662924,4.749489620032616,2196775415.403728,4.769746100564482,1758839860.688832,4.785497590949255,1440681504.004422,4.798099731102585,1202131242.538982,4.808413991510051,1018592463.570763
3.904178078172738,28580673657.5222,4.492051377840704,13496225389.29624,4.689991910097944,7929362791.055815,4.7878774645288,5239815069.747428,4.846105162807072,3728721503.981605,4.884701413908983,2792824115.968383,4.912164896372356,2172024869.286987,4.932708718895647,1738660052.94774,4.948658180204874,1423922888.699688,4.961401805138677,1187996620.825984,4.971820223973408,1006512912.639027
4.039394874601594,28478376673.94249,4.650900503215524,13383595650.45455,4.855157993045752,7848565106.86163,4.955571620723215,5181346355.060002,5.015045872682871,3684902815.109669,5.054340531096652,2758892444.018153,5.082230465156748,2145019314.212636,5.103051234250348,1716675176.258544,5.119189043348509,1405686125.891366,5.132065427349825,1172628864.873841,5.142580140902704,993388614.6851492
4.181258319431826,28353165982.14627,4.817605149353832,13257993213.44998,5.028401911996265,7759906611.195043,5.131400173680353,5117653308.118266,5.192135226431021,3637368593.649621,5.232129236040647,2722184024.888236,5.260441978445245,2115859557.382391,5.281534505678723,1692969790.495587,5.297855091800569,1386043006.385436,5.31085874634053,1156089612.115404,5.321464532038696,979273030.1643165
4.330335975090232,28204861348.40962,4.992881765888765,13119561719.30861,5.210487693820142,7663564215.961708,5.316150636905111,5048890853.671428,5.37817474937034,3586246999.96306,5.41887833643939,2682804307.851241,5.447616821218877,2084633064.023036,5.468980804917692,1667617284.618721,5.48548235920114,1365055841.604017,5.4986107731958,1138432360.658969,5.509304818445837,964212558.0359529
4.487248771850595,28033204889.33849,5.177508803574454,12968388949.81094,5.402242010716244,7559673859.831469,5.510672681440052,4975182840.763291,5.574027468110578,3531641967.209817,5.615459518582567,2640839394.331989,5.644632709332925,2051411524.26181,5.666272262704096,1640677954.9585,5.682956333004942,1342775910.011582,5.696209623796863,1119701188.699937,5.706991223650228,948245462.7615987
4.652674123518719,27837839799.0166,5.372328389293366,12804496668.24129,5.60455493739077,7448324953.656641,5.715878383377738,4896618682.24475,5.780617857263596,3473631013.660876,5.82280510515204,2596354531.79131,5.852427322257191,2016249769.531071,5.874350414990509,1612198197.40671,5.891221438561775,1319242837.052106,5.904601956836311,1099930266.820115,5.915472176549967,931401482.7154893
4.827349248604799,27618291731.33691,5.578248155837591,12627834213.8627,5.818380991661987,7329557820.706548,5.932742880708676,4813252269.990235,5.998932294425954,3412264803.726843,6.041908396844548,2549393980.56402,6.071998577891084,1979185790.506456,6.094216437002051,1582210600.774563,6.111281247717318,1294484724.974211,6.124793166302895,1079144003.536846,6.135754493661382,913701980.2041156
5.012074596568881,27373952907.2588,5.79624295631346,12438275605.14648,6.044740096153298,7203363780.352981,6.162305016456894,4725102829.054202,6.230019557323487,3347568163.980348,6.273824099799706,2499982003.805513,6.304405027004493,1940241644.717276,6.326931523470176,1550734760.82234,6.344198854817706,1268518877.622328,6.357847758657744,1057357690.040472,6.36890376037935,895160516.1457649
5.207717227801086,27104069107.92514,6.027356102395635,12235620030.94371,6.284717998880316,7069687641.988656,6.405667444447879,4632157477.770737,6.474990798284522,3279542348.98835,6.519668244719496,2448124805.760805,6.550765751457967,1899425105.786576,6.573616782518782,1517778689.083174,6.59109677444498,1241353012.383304,6.604889258428621,1034578551.019712,6.616044246270513,875783768.3487632
5.415213936976012,26807729890.54074,6.272699670901447,12019595796.53564,6.539465592957721,6928432535.253769,6.663995580179747,4534375391.520807,6.735018342098594,3208168458.575366,6.780616918955936,2393813331.463443,6.812259069696936,1856731979.393769,6.835451933415081,1483340752.184265,6.853155640854093,1212986903.923436,6.867098914090385,1010807153.611919,6.878357619718174,855572751.5470122
5.635573839209197,26483862615.64215,6.533453317773595,11789868013.76464,6.810196470271456,6779467175.308995,6.938514679153836,4431693602.767235,7.011332558678224,3133412014.991321,7.057903042968997,2337026927.07793,7.090119267124416,1812149081.624696,7.113672015821927,1447412136.11655,7.131610909280272,1183414453.940665,7.145712398638021,986039168.8929936,7.157079651769711,834524333.9609295
5.869880053780591,26131231193.42567,6.810860917552807,11546050557.16994,7.098181923869253,6622635827.51195,7.230504210218538,4324034593.489825,7.305215952227776,3055228803.637836,7.352810317088874,2277737935.39821,7.385630466943323,1765657936.286855,7.4095612189911,1409979880.121049,7.427746662407138,1152626223.23055,7.442013604314255,960267516.0645505,7.45349400572678,812633075.8821883
6.119290017946454,25748440833.87658,7.106224207136724,11287723028.87791,7.404742476105564,6457771377.682388,7.541288558729695,4211315936.673892,7.617993480320652,2973572156.237878,7.666663339780254,2215917359.445165,7.700116635144981,1717239294.444112,7.724442819678671,1371030562.993703,7.742885507459039,1120612494.097831,7.757324514637198,933484946.3129853,7.768922093963909,789893438.7411222
6.385033840943049,25333950507.47557,7.42089245564858,11014453658.66496,7.731234856113351,6284712014.803231,7.872222946084529,4093462309.516752,7.951017972194451,2888401902.730834,8.000812757646798,2151541763.032863,8.03492657474453,1666878607.685875,8.059664080838576,1330554747.461705,8.078373414125062,1087366950.02504,8.092990002806607,905687139.1875502,8.104707850376732,766302426.6539805
6.668409964204907,24886095268.76721,7.756247012629099,10725829178.74129,8.079033188752746,6103322070.272223,8.224673297544626,3970420217.850337,8.305649365555993,2799695227.604147,8.356614160598459,2084601583.26679,8.391412619847502,1614572590.980558,8.41657482034479,1288552291.578271,8.435558202029851,1052891062.131498,8.450356265110274,876876386.5029016,8.462196127236975,741862724.2690114
6.970777228561777,24403121027.89383,8.113679415725908,10421492708.43566,8.449503003214071,5913517500.743903,8.59998864655833,3842175718.266866,8.683226343641293,2707459623.306092,8.735399301992151,2015110995.503744,8.77090160918428,1560336983.200675,8.796498229937047,1245038613.384439,8.815760258805044,1017199253.127676,8.830741471351226,847065922.9407762,8.842703299458208,716586381.2563447
7.293542265163841,23883234718.48699,8.494561586234223,10101190496.23143,8.843966548283909,5715296307.191013,8.999464558856943,3708775272.633208,9.085028858333967,2611748017.247158,9.138438133058312,1943119381.033139,9.174656631782224,1504215541.734865,9.200692440031879,1200051937.01547,9.220233986984235,980324861.565962,9.235397132753047,816284922.3872446,9.247478578672121,690499059.6977972
7.638140945610646,23324672991.87655,8.900206537137652,9764827906.209307,9.263657851032816,5508773793.657623,9.424296034506806,3570349580.347013,9.512230013369376,2512675931.99723,9.566890136947162,1868724280.908535,9.60382803838791,1446290175.94755,9.630301330269887,1153661442.163814,9.650118484458519,942326841.7476544,9.665458695959973,784584105.9000143,9.677654548888103,663644798.58654
8.006012406559829,22725792525.51646,9.331818008967508,9412534187.729347,9.70966603011103,5294221912.836428,9.87551845789255,3427139758.031612,9.965835912652164,2410440185.642887,10.02174358974127,1792085449.689718,10.05939236109159,1386691912.157912,10.08629323898623,1105976067.985986,10.10637611961178,903296994.277776,10.12188403029438,752041789.8978237,10.13418559562347,636091150.2051672
8.398564084995881,22085184329.56175,9.790427595218544,9044734193.185865,10.18286564549766,5072110937.488642,10.35393548908008,3279524517.621907,10.44661242875156,2305338110.059197,10.50374174080056,1713439219.54018,10.54207815778329,1325612066.197244,10.56938660489807,1057153467.800548,10.58971804636102,863367313.0709703,10.60537886232623,718770028.4180837,10.6177732892661,607934395.0470818
8.817126033135027,21401813252.35549,10.2768183131743,8662223149.392836,10.68383342284814,4843150249.609154,10.86003341708674,3128045973.758192,10.9549985086312,2197785516.901988,11.01329558621228,1633111816.012717,11.05227849119239,1263312553.083534,11.0799622749131,1007408251.697549,11.10051640992461,822716739.586161,11.11630892082546,684920256.7859057,11.12877849484457,579304332.9725833
9.262892906512297,20675181387.15988,10.79143426771702,8266237748.364285,11.21275163572295,4608323085.582887,11.3938825301202,2973430345.602522,11.49100671144261,2088330641.381738,11.55038401057127,1551529505.924724,11.58995086781375,1200133665.761606,11.61796333640401,957018172.8733265,11.63870412441729,781576219.3364521,11.65459968938296,650687513.0446603,11.66712111729945,550367867.4217747
9.736852242646281,19905510347.40432,11.33427728311255,7858513046.360912,11.76929986820755,4368907614.766779,11.95502760301874,2816598107.988264,12.05411326805728,1977660040.790046,12.11444369388497,1469222501.222942,12.15450709924313,1136496901.272027,12.18278497921913,906326304.7119282,12.20366475654721,740230453.7962204,12.2196263212868,616311892.6622143,12.23217005141254,521330241.6328288
10.23969822114505,19093931815.17874,11.90479301826492,7441310276.633149,12.3525389099092,4126473916.770714,12.54237173729573,2658656204.669822,12.64314213853197,1866590994.538369,12.70425339383674,1386818443.016384,12.7446977772706,1072899539.954245,12.77315913082212,855736545.8919396,12.79411729362941,699014152.2598727,12.81009851888477,582075396.0355141,12.82262815555785,492432362.1595625
10.771731073797,18242668266.72677,12.50175147767273,7017396065.029366,12.96079315423985,3882843772.451212,13.15406053355244,2500863112.907705,13.25615033232147,1756043591.11024,13.31782002433988,1305020223.995986,13.35849887678444,1009896822.416674,13.38704143751449,805699079.7916843,13.40800340768457,658299990.6401728,13.42394801552355,548291818.9049394,13.43641990556456,463942205.5216171
11.33274382395274,17355176496.87117,13.12312975499682,6589950305.882366,13.59154111337131,3639998802.974493,13.78737683779028,2344556661.240745,13.89032504194527,1646984980.502018,13.95227724679362,1224562306.38421,13.99301130000329,948067046.4658444,14.0215114655977,756681955.7939436,14.04238812848421,618475079.0825127,14.05822959879452,515286976.1124994,14.07059268483816,436137982.9162782
11.92190017362413,16436216510.40829,13.76600829713969,6162380914.002297,14.24132713366903,3399924721.4754,14.43865982619932,2191036185.589999,14.54190664321385,1540339414.405718,14.60381077971216,1146140454.421044,14.64438765468877,887955414.5179102,14.67270046765709,709125300.6517097,14.69338830360267,579902968.5044246,14.70905007412084,483366701.0111603,14.72124612320508,409280837.109401
12.53761016416312,15491800103.44511,14.42649558208878,5738033909.382539,14.90571085433266,3164389055.912541,15.10326545744763,2041397683.121641,15.20615481873055,1436862795.733215,15.26762778813395,1070313541.861745,15.30780368347776,829995273.2234222,15.33576416224461,663376830.2165408,15.35614631141663,542869924.7088732,15.37154264443663,452771422.4474829,15.38350696526494,383575952.0611646
13.17741364960588,14528972243.84005,15.09969930505904,5319813925.592169,15.57927351856091,2934671841.111035,15.77558763945719,1896336886.425516,15.87737718293296,1336992466.998449,15.93798974136264,997385160.1232313,15.97749372925879,774412399.9499019,16.00491990378991,619612880.2147282,16.02486839454125,507518676.0713556,16.03990606408815,423619797.1046163,16.05156881746732,359124019.3352727
13.83788537371451,13555393169.98134,15.7797640880082,4909779513.152066,16.25570101924436,2711306933.03013,16.44915966622021,1755963395.132738,16.54903977833737,1240704224.489257,16.60832796780866,927289183.3305969,16.64686937112852,721130990.4272845,16.67356731063479,577759672.6857488,16.692946632863,473781470.106905,16.70752754944501,395851078.0197871,16.71881572813406,335871098.6079725
14.51457906494412,12578732267.34313,16.45999527687707,4508845640.805996,16.92796134019325,2493939722.12692,17.11685255484159,1619704799.738086,17.21397547941485,1147436322.979287,17.27145761082555,859525599.3949485,17.30873671907512,669718042.7633758,17.33450769528245,537444479.5761718,17.35317980017031,441336834.7440129,17.36720461849184,369186589.5033824,17.37804472000949,313574106.6799151
15.20203068140996,11605966725.55771,17.13308434268862,4116782327.982102,17.58858767357491,2281437302.811338,17.7711795981218,1486402411.551848,17.86469862346076,1056159352.36136,17.91989771219679,793209535.1927978,17.95561973656184,619417399.243682,17.9802694327316,498019163.2916886,17.99810008174818,409625761.9040292,18.01147272573767,343140719.0487062,18.02179406207497,291808111.9292719
15.89384165504851,10642792027.5112,17.79144265709381,3732676715.973824,18.23006710630384,2072347170.078012,18.40470409556156,1354670140.876979,18.49382135745963,965650835.6385781,18.54629210945573,727283529.8003305,18.58018377977072,569316625.3321123,18.60353313714998,458693663.4123611,18.62039931001406,377960226.4994918,18.63303220252214,317110440.1470783,18.64277068712609,270041160.552515
16.58286046018058,9693447736.355141,18.42763647708539,3355854780.118337,18.8453183807701,1865648027.154021,19.01053003713515,1223472975.310319,19.09454967703153,874947148.3689432,19.14390811816499,660877501.2112145,19.17573573557132,518639051.5390932,19.19763265212606,418776852.9426569,19.21343047423324,345724722.5022012,19.22525008909342,290546106.4055082,19.2343522236266,247780650.6967322
17.26147383426219,8761233908.159603,19.03489742902629,2986959617.8797,19.42822220315922,1661516903.235796,19.58283516449454,1092715744.901233,19.66121668184988,783815397.6100898,19.70716951186262,593696461.5743252,19.73675666027195,467067918.1163495,19.75708737923928,377951286.6233914,19.77173978256635,312611853.3852071,19.78269197111791,263155503.5830252,19.79111864119213,224751639.1620206
17.92200670250122,7849728940.96024,19.60766183391219,2628652114.960933,19.9741470488777,1461719158.308555,20.11738582852204,963544455.4741412,20.18979089445839,693011706.4260956,20.23216081852954,526248234.0820324,20.25940347530811,414948875.8299503,20.27810221101416,336454001.8811712,20.29156535744822,278784277.4020813,20.30161977996423,235049379.9969994,20.30934938786245,201028069.2028489
18.5572124401759,6964253902.675541,20.14207296152664,2285495176.562603,20.48039737043535,1269373544.311163,20.61195864745256,838173643.2225312,20.67828393330338,604170193.2968323,20.71702690255646,459776785.8354237,20.74190351322227,363253355.8065915,20.75895877140844,295059929.2031112,20.77122621450217,244871436.5769066,20.78037917671207,206746996.1982687,20.78740962247618,177044115.8674136
19.16081418540474,6112767535.308306,20.6363684243646,1963023058.670441,20.94650560793511,1088192744.612903,21.06659123178164,719316918.419636,21.12698047179816,519371099.7531083,21.16219120426632,395928144.5125249,21.18476558708567,313315098.9618137,21.200221835225,254870460.2056892,21.2113255395047,211797242.2332278,21.21960063789229,179033754.721793,21.2259497365752,153475117.1767038
19.72803702425078,5305520485.653537,21.09107648995593,1666451704.709307,21.37429988302636,921575760.5829381,21.48359822960944,609505177.8319821,21.53842907987094,440605930.1057607,21.57033258940344,336318925.5927697,21.59074836944252,266474903.0884718,21.60470226240604,217016165.2378367,21.61470996704357,180527923.2378977,21.62215620223959,152744847.2670247,21.62786030638189,131050068.1125537
20.25605534962113,4553477729.651624,21.50896440938389,1399601330.14848,21.76770809992462,771930510.5370231,21.8673211505408,510576590.1486934,21.9171662779527,369366214.6901712,21.94609530429387,282193859.0041365,21.96456189002637,223789861.8000643,21.97715309185313,182406539.0592125,21.98616206605747,151854306.9470703,21.99284946725467,128574134.2945163,21.9979603321965,110382545.7832651
20.74427578100763,3866226221.671529,21.89471892175927,1164365254.222756,22.13230335567745,640396855.5582577,22.22362662906912,423464705.7242966,22.26919314930283,306462392.7151057,22.2955539466436,234265833.0237235,22.31232559255237,185890449.3787175,22.32372320891929,151601581.9339784,22.33185108630451,126275963.4500873,22.33786432693635,106969255.0955808,22.34244456058648,91875427.6213578
21.19438896274438,3250270142.017136,22.25438780389927,960729912.6775434,22.4746458519872,526922716.3431671,22.55921771653617,348248069.237529,22.60127342014167,252049443.0118223,22.62550467236173,192725169.0800303,22.64085553211419,152979233.3173644,22.6512420208466,124803831.7404484,22.65861596375748,103989096.4813979,22.66404682873967,88117037.13347296,22.66816453042168,75704908.57671787
21.61015503412591,2708246798.263353,22.59465995059157,787152607.2205904,22.80151941261822,430542434.1791031,22.88086261292578,284348495.2025295,22.92016010245397,205772601.3473855,22.94269110744334,157349948.3611856,22.95688997030616,124916501.9231142,22.96644488508459,101926206.2845313,22.97319064378105,84941237.66137147,22.97813042113698,71988251.93967581,22.98185375973824,61857600.78501363
21.99693355860183,2239071944.390921,22.92209595660585,641073446.0416851,23.1191830794637,349711534.4845728,23.19466251324603,230770176.9215614,23.23187255689374,166948306.0588011,23.25308681671457,127648246.9673519,23.26637518137164,101335172.1194849,23.27526106550235,82686806.024546,23.28149346773788,68910792.26381381,23.28602631302666,58405296.87339635,23.28941877718414,50188803.87534846
22.3610190597285,1838696914.985177,23.24243051362157,519401873.6526455,23.43275266161721,282605247.1498195,23.50546912391216,186312070.7796184,23.54113214373657,134726545.7625772,23.56134110920804,102987552.8600677,23.57391739425904,81746904.34845008,23.58226959024726,66697743.72721526,23.58808562802797,55582609.44669143,23.59228369948608,47107332.13916769,23.5954005775133,40479265.24258818
22.70888419435603,1501100905.4047,23.56004893265238,418899082.0160418,23.74579526732419,227341781.6272876,23.81652644474873,149725822.7218706,23.85102687291428,108212180.7777082,23.87045626823483,82692253.50950269,23.88246756227452,65622726.96665865,23.89038881518223,53533203.16949182,23.89586390884883,44606339.01314767,23.89978467102709,37800948.076557,23.90267104170893,32479627.70367879
23.04645135977264,1219239570.795436,23.87769895092815,336437668.8392055,24.06017201327803,182126807.839007,24.12936208871795,119817343.3245919,24.16292562919391,86543319.41680242,24.18171423209341,66107062.19757045,24.19325547118606,52445882.40459573,24.20081524688213,42774365.06622511,24.20600263593067,35635203.56243005,24.20968830217986,30194026.851164,24.2123785207678,25940292.59914416
23.37850402424602,985803997.6128947,24.19644864346897,269152788.3688666,24.37611469429077,145332752.1761604,24.44390527492152,95502294.91185059,24.47661517456933,68934492.86134779,24.49482383158234,52632338.89636545,24.50594305886086,41741566.7889009,24.51318072339389,34034929.41036621,24.51811342397143,28348208.74579622,24.52159216198894,24015281.58804545,24.52411058632438,20628762.10805287
23.70831445483248,793748350.5450659,24.51585605729351,214511490.4766502,24.69248406080873,115531439.0513664,24.75877367274259,75828963.77492866,24.79059975321318,54694929.8908103,24.80822719015724,41739467.58309405,24.81893484448911,33090201.6512055,24.82586540862356,26972744.54123924,24.830559887146,22460440.56682897,24.83384821436572,19023448.35911291,24.83621077797473,16337899.15688148
24.03751598310702,636605884.2985084,24.83428652212598,170327562.7136508,25.0071375994915,91497160.38174528,25.07165528222722,59980685.57478087,25.10248890021489,43231227.98857389,25.11949062436379,32973699.86411093,25.1297706627464,26130316.06078582,25.13639170913822,21292635.5362886,25.14085236424788,17725787.06988452,25.14395811961936,15009874.39969517,25.14617432925158,12888371.38385853
24.36619995110682,508639689.2584737,25.14930320794343,134744413.1344666,25.31733364916949,72193361.2075967,25.37971364307646,47267059.26309764,25.40940259342076,34041449.82561316,25.42570967859447,25950072.63192077,25.43553063880244,20555652.19310907,25.44182924060902,16744310.62232255,25.44605291033377,13935400.44305398,25.44897827167029,11797375.32392437,25.45105326191003,10127795.12777771
24.69318210720388,404879308.9975902,25.45806291904826,106202241.7949463,25.62011154678541,56751938.32628012,25.67995946224463,37110152.59252582,25.70833851299954,26705346.13525646,25.72387398078419,20346149.40795401,25.73319863962146,16109583.1841382,25.73915742428442,13117948.07523118,25.74313736033375,10914129.51583958,25.74588152697268,9237297.661183855,25.7478179068073,7928279.03944679
25.01636648490249,321087781.3429417,25.7576661910319,83399938.35765956,25.91260742791937,44450628.29114157,25.96955230507664,29029420.69271499,25.99646694923774,20873516.42795099,26.01115848371439,15893829.39614836,26.01995137081972,12578695.62141844,26.02555326162375,10239028.16084118,26.02928226005299,8516266.683160229,26.03184358648808,7205956.614222181,26.03364292599037,6183396.54861845
25.33313607779091,253692765.9206498,26.04543165261884,65257618.41575757,26.19228600553589,34691401.31949732,26.24601631930302,22627292.97435763,26.27133900027756,16256984.80179443,26.28512762662674,12371408.16594922,26.29336017825488,9786518.88696987,26.29859167440749,7963243.887472636,26.3020642662196,6621328.83951631,26.30444177652356,5601078.028195625,26.30610568063268,4805142.630074778
25.64071369879073,199704352.2575456,26.31908393104268,50882605.58488659,26.4570858667225,26981124.07628129,26.5073702546088,17576264.23725027,26.53100954178175,12617828.24112171,26.54385454350792,9596408.013909886,26.55150805764696,7587837.153709728,26.55636114932666,6171865.146927421,26.55957490880572,5130199.127414613,26.56176922576267,4338532.921125765,26.56330001390163,3721131.576354123
25.93645644502342,156632933.4818462,26.57685903001423,39539779.45297312,26.70548764421882,20914810.16915542,26.75218279142609,13607697.97008186,26.77408670185177,9761025.830510408,26.78596742695374,7419324.23554479,26.79303419996784,5863714.209950835,26.79750715175424,4767673.400819031,26.80046327033816,3961735.593808577,26.8024770544056,3349461.073590898,26.80387810728827,2872123.867286298
26.21806720889934,122413859.7109136,26.81754016522609,30626219.23158417,26.936520771993,16161318.35984162,26.97956960464742,10502249.93001638,26.99972455761204,7527473.269722032,27.01063991150283,5718254.950166281,27.01712302183293,4517213.518845267,27.0212203116921,3671458.798057823,27.02392362108008,3049844.796632261,27.02576163927513,2577785.744772498,27.027037492172,2209886.83370681
26.48372284607773,95341328.48804905,27.04044106086948,23649660.4935516,27.1497264457904,12451191.4724009,27.18914981049946,8081713.008688776,27.2075766851422,5788025.821235214,27.21754309379614,4394315.846455595,27.22345528930813,3469739.84187678,27.22718698535664,2819023.118387394,27.22964561120167,2340975.859379433,27.23131455531106,1978083.855226221,27.23247081739547,1695360.077052451
26.73212936559886,74011618.84268357,27.24535397850952,18210192.03399128,27.34509330336898,9566312.319014518,27.38097791874101,6202074.430232277,27.39772648609206,4438423.106344722,27.40677500369616,3367731.250297843,27.41213708526366,2657918.775332241,27.41551790329678,2158622.180848785,27.41774270610134,1791981.09186469,27.4192508638257,1513767.053800783,27.42029403315613,1297088.173728025
26.96251999707654,57274725.05940286,27.43247769493872,13984676.20170613,27.52297957111125,7331096.98601752,27.55546445038778,4747604.464243477,27.57060717242042,3394967.567005825,27.57878025791431,2574505.323662721,27.58361926436648,2030939.120031834,27.58666749526789,1648787.381764179,27.58867142072632,1368293.579659824,27.59002828097515,1155532.149310587,27.59096550996752,989885.3823138669
27.17461332215418,44193161.00016545,27.60233749086439,10713475.56661806,27.68403205061169,5605001.888896402,27.71329497404111,3625830.938310214,27.72692087454817,2590852.249610576,27.73426920805451,1963594.314463157,27.73861661833016,1548295.788673603,27.74135305938989,1256475.875010652,27.7431504851153,1042379.918195027,27.74436633550875,880045.6470464768,27.74520518637523,753702.1969422246
27.3685472456301,34006792.53490366,27.75570583639136,8189161.173341528,27.82910903950318,4276168.077138715,27.85535409613669,2763282.913418457,27.8675631528017,1973053.454961276,27.87414272755691,1494515.258858438,27.87803281720413,1177881.964827897,27.88047979277456,955507.5494800056,27.88208592712602,792433.2221345572,27.88317148118311,668832.8401632946,27.88391969708278,572668.3565320463
27.54480172277517,26102768.20665469,27.89352939625809,6246945.736983839,27.95921147757078,3256059.103916576,27.98265824353048,2101907.013835444,27.99355654598504,1499717.617010466,27.99942616339516,1135336.675219619,28.00289458985063,894387.003548905,28.0050751080303,725253.1192222501,28.00650547180993,601276.5443507605,28.0074715468225,507346.0514497075,28.00813685340294,434290.410276172
27.70411983708946,19989828.78161884,28.01686548384999,4756629.058011822,28.07542442986401,2474969.446515881,28.09629901404556,1596072.632309902,28.10599478227983,1137980.594517791,28.11121399861322,861003.3272248069,28.11429664379528,677961.6286871813,28.11623370744032,549541.6925930852,28.11750371091626,455450.1580120407,28.11836096535887,384189.3934915666,28.11895090918734,328784.2922448697
